id,發布日期,標題,報驗受理日期,進口商(公司名稱),製造廠或出口商名稱
2598,2013/04/09,泰國出口「卡拋」檢出殘留農藥含量不符規定,2013/03/17,昔國企業有限公司,"GOLDEN STAR EXPRESS CO.,LTD."
2575,2013/04/02,"土耳其出口「ATALANTA	土耳其小黃辣椒」檢出漂白劑含量不符規定",2013/03/01,香港商赫士盟食品企業有限公司台北分公司,"ATALANTA COPORATION"
2576,2013/04/02,"法國出口「RAMBOL	藍柏核桃乾酪」檢出防腐劑含量不符規定",2013/03/03,暢盈有限公司,"FROMAGERIE RAMBOL"
2577,2013/04/02,"泰國出口「BLUE JAY	綠蘆荀，生鮮或冷藏」檢出殘留農藥含量不符規定",2013/03/04,爭鮮股份有限公司,
2582,2013/04/02,中國大陸出口「人蔘萃取物」檢出防腐劑含量不符規定,2013/03/05,統園企業股份有限公司,"DALIAN HONGJIU BOIOTECH CO., LTD."
2583,2013/04/02,印度出口「乾辣椒」檢出殘留農藥含量不符規定,2013/03/05,富味鄉食品股份有限公司,"PAPRIKA OLEO S INDIA LTD."
2584,2013/04/02,中國大陸出口「花椒」檢出殘留農藥含量不符規定,2013/03/05,高誠中藥貿易行,"SHENZHEN XIONGWEISHUN TRADE CO., LTD"
2572,2013/03/26,"日本出口「TSUJIRI	抹茶牛奶」檢出殘留農藥含量不符規定",2013/02/19,太冠國際開發事業有限公司,片岡物產株式會社
2573,2013/03/26,"印尼出口「PT.RUNA EKA JAYA	小白鬚」檢出重金屬含量不符規定",2013/02/27,海葵企業有限公司,"PT.RUNA EKA JAYA"
2574,2013/03/26,"印尼出口「PT. BHAKTI PERSADA	龍蝦」檢出重金屬含量不符規定",2013/02/27,曏竭企業有限公司,"PT. BHAKTI PERSADA"
2569,2013/03/19,"韓國出口「JOEUN INTERNATIONAL CO.,LTD.	冰鮮帝王蟹」檢出重金屬含量不符規定",2013/02/20,煦悒企業有限公司,"JOEUN INTERNATIONAL CO.,LTD."
2562,2013/03/19,"泰國出口「SKY TRADE SERVICES CO., LTD.活旭蟹」檢出重金屬含量不符規定",2013/02/18,定碁有限公司,"SKY TRADE SERVICES CO., LTD."
2563,2013/03/19,中國大陸出口「仙草粉」檢出防腐劑含量不符規定,2013/01/30,珍味豐企業有限公司,"YUFENG HEALTH CARE FOOD FACTORY"
2565,2013/03/19,"美國出口「TERRA CHIPS	地中海異國風情蔬菜片」檢出防腐劑含量不符規定",2013/02/18,品臻國際行銷有限公司,"HAIN CELESTIAL GROUP"
2566,2013/03/19,"日本出口「MAWA CORPORATION	活扇貝」檢出重金屬含量不符規定",2013/02/19,啟新事業有限公司,"MAWA CORPORATION"
2567,2013/03/19,"日本出口「新星	新星 伊勢佃煮」檢出防腐劑含量不符規定",2013/02/20,裕毛屋企業股份有限公司,"有限會社 新星食品"
2568,2013/03/19,"美國出口「MARINELLI SHELLFISH COMMODITY	生蠔」檢出重金屬含量不符規定",2013/02/20,豐隆大飯店股份有限公司,"MARINELLI SHELLFISH COMMODITY"
2546,2013/03/12,泰國出口「去核(子)梅乾」檢出甜味劑含量不符規定,2013/02/04,永飴企業有限公司,"SIAM GRAND FOODS CO.,LTD."
2547,2013/03/12,越南出口「烘焙椰汁花生」檢出黃麴毒素含量不符規定,2013/02/07,長緹企業行,"TAN TAN"
2549,2013/03/12,"孟加拉出口「SUMON INTERNATIONAL	活蟳」檢出重金屬含量不符規定",2013/02/12,鉅航報關股份有限公司,"SUMON INTERNATIONAL"
2550,2013/03/12,"美國出口「CANAAN USA PO	菠菜」檢出殘留農藥含量不符規定",2013/02/13,佳藍園藝工程有限公司,"CANAAN USA PO.,"
2551,2013/03/12,"加拿大出口「CANADIAN PACIFIC SEAFOOD LTD	黃金蟹」檢出重金屬含量不符規定",2013/02/14,海洋事業有限公司,"CANADIAN PACIFIC SEAFOOD LTD"
2552,2013/03/12,"日本出口「RISSYOU CO., LTD.	鮮草莓」檢出殘留農藥含量不符規定",2013/02/14,台和通有限公司,"RISSYOU CO., LTD."
2553,2013/03/12,"日本出口「RISSYOU CO., LTD.	鮮草莓」檢出殘留農藥含量不符規定",2013/02/16,台和通有限公司,"RISSYOU CO., LTD."
2554,2013/03/12,"日本出口「LONG DE	生鮮冷藏甜椒」檢出殘留農藥含量不符規定",2013/02/15,富帆貿易有限公司,"LONG DE"
2531,2013/03/04,"美國出口「LAMB WESTON冷凍薯餅」檢出防腐劑含量不符規定",2013/01/24,欣伯國際有限公司,"LAMB-WESTON INC"
2529,2013/03/01,"美國出口「READY SEAFOOD CO	蟹祖」檢出重金屬含量不符規定",2013/02/07,海力美有限公司,"READY SEAFOOD CO"
2511,2013/03/01,越南出口「特別蝦餅」檢出漂白劑含量不符規定,2013/01/31,長緹企業行,"BICH CHZ"
2512,2013/03/01,日本出口「溫洲蜜柑」檢出殘留農藥含量不符規定,2013/02/26,梅林水果有限公司,"MEKIO TRADING CO.,LTD."
2513,2013/03/01,"紐西蘭出口「45 SOUTH MANAGEMENT LTD鮮櫻桃」檢出殘留農藥含量不符規定",2013/01/30,亞尼士國際股份有限公司,"45 SOUTH MANAGEMENT LTD"
2514,2013/03/01,"日本出口「RISSYOU CO., LTD.鮮金柑」檢出殘留農藥含量不符規定",2013/02/21,吉一水果有限公司,"RISSYOU CO., LTD."
2515,2013/03/01,日本出口「EHIME柑橘」檢出殘留農藥含量不符規定,2013/02/23,元町水果有限公司,"RISSYOU CO., LTD."
2516,2013/03/01,美國出口「STADELMANS鮮西洋梨」檢出殘留農藥含量不符規定,2013/03/28,三源行農產有限公司,"STADELMAN FRUIT,LLC HOOD RIVER,OREGON"
2517,2013/03/01,印度出口「MAHASHIANMDH印度辣椒粉」檢出殘留農藥含量不符規定,2013/01/16,成一餐飲有限公司,"MAHASHIAN DI HATTI LTD"
2518,2013/03/01,印尼出口「日清洋蔥先生洋蔥圈」檢出甜味劑含量不符規定,2013/01/28,沛宇事業有限公司,"PT.NISSIN BISCUIT INDONESIA"
2519,2013/03/01,"泰國出口「THAI AO CHI泰奧琪酸角軟糖(梅子味)」檢出甜味劑含量不符規定",2013/02/21,台灣泰奧琪食品有限公司,泰國泰奧琪食品有限公司
2520,2013/03/01,中國大陸出口「乾製山藥(淮山)」檢出漂白劑含量不符規定,2013/01/31,重慶堂國藥號,金林農副產品加工廠
2521,2013/03/01,泰國出口「RHINO冷凍旭蟹」檢出重金屬含量不符規定,2013/02/21,義合旺興業股份有限公司,頂特冷凍水產公司
2522,2013/03/01,馬來西亞出口「鮮奶夾心蘇打」檢出漂白劑含量不符規定,2013/01/30,東珈企業有限公司,"HELLO JELLO FOOD MANUFACTURING SDN BHD"
2523,2013/03/01,義大利出口「CASA凱撒馬鈴薯麵」檢出防腐劑含量不符規定,2013/01/28,駿伸企業有限公司,"ALIS S.R.I ITALY"
2524,2013/03/01,中國大陸出口「鹽水草菇」檢出漂白劑含量不符規定,2013/02/21,新亦發實業有限公司,"XIAMEN CROWN ECONOMIC-TRADE CO.,LTD"
2525,2013/03/01,泰國出口「鮮豌豆莢」檢出殘留農藥含量不符規定,2013/02/01,天乙峰企業有限公司,"KIMHENG VEGGY IMPORT &amp; EXPORT CO., LTD"
2526,2013/03/01,"泰國出口「MR.HUNGMR HUNG 辣椒乾」檢出殘留農藥含量不符規定",2013/02/05,沙瓦迪有限公司,"R.S.FOODS TECH(THAILAND) CO.,LTD."
2527,2013/03/01,"印尼出口「PT. BHAKTI PERSADA土魠」檢出重金屬含量不符規定",2013/01/26,煦悒企業有限公司,"PT. BHAKTI PERSADA"
2528,2013/03/01,"菲律賓出口「GOLDEN HARVEST SEAFOODS	生鮮或冷藏草蝦」檢出重金屬含量不符規定",2013/02/07,麥肯國際實業有限公司,"GOLDEN HARVEST SEAFOODS"
2530,2013/03/01,日本出口「MUJI中國茶袋茶(柑橘茉莉花茶)/20G」檢出殘留農藥含量不符規定,2013/01/31,台灣無印良品股份有限公司,"RYOHIN KEIKAKU CO.,LTD."
2500,2013/02/20,中國大陸出口「鹽水草菇」檢出漂白劑含量不符規定,2013/01/18,振旺盛實業有限公司,"XIAMEN CROWN ECONOMIC-TRADE CO., LTD"
2501,2013/02/20,越南出口「鮮豌豆莢」檢出殘留農藥含量不符規定,2013/01/28,天乙峰企業有限公司,"MUONG HOA CO.,LTD"
2502,2013/02/20,"巴基斯坦出口「TALUNG INTERNATIONAL CO.,LTD.小龍蝦」檢出重金屬含量不符規定",2013/01/23,定碁有限公司,"TALUNG INTERNATIONAL CO.,LTD."
2503,2013/02/20,"日本出口「MAWA CORPORATION	活海扇貝」檢出重金屬含量不符規定",2013/01/29,力川貿易有限公司,"MAWA CORPORATION"
2504,2013/02/20,加拿大出口「ORGANIKA蜂膠噴霧食品」檢出防腐劑含量不符規定,2013/01/21,森宏科技股份有限公司,"ORGANIKA HEALTH PRODUCTS, INC."
2505,2013/02/20,"加拿大出口「ORGANIKA	蜂膠(含蜂王漿)滴液食品」檢出防腐劑含量不符規定",2013/01/21,森宏科技股份有限公司,"ORGANIKA HEALTH PRODUCTS, INC."
2506,2013/02/20,越南出口「白芝麻薄餅片」檢出甜味劑含量不符規定,2013/01/24,長緹企業行,"HUONG NAM"
2507,2013/02/20,中國大陸出口「粉絲」檢出其它衛生項目不符規定(檢出甲醛),2013/01/14,福祺食品股份有限公司,臨沂蘭山水產食品加工廠
2508,2013/02/20,日本出口「EHIME柑橘」檢出殘留農藥含量不符規定,2013/01/23,元町水果有限公司,"RISSYOU CO., LTD."
2509,2013/02/20,印尼出口「UD.DAMENA活蟳」檢出動物用藥殘留不符規定,2013/01/25,洪國貿易有限公司,UD.DAMENA
2510,2013/02/20,印度出口「高粱」檢出殘留農藥含量不符規定,2013/01/21,上鼎貿易有限公司,"SHREEJI IMPEX"
2487,2013/02/05,日本出口「MARUBISHI丸菱綠茶麥茶包」檢出殘留農藥含量不符規定,2013/01/04,上煬有限公司,(株)丸菱
2488,2013/02/05,中國大陸出口「HC調製化核橄欖」檢出甜味劑含量不符規定,2013/01/05,時信財企業有限公司,"COMBO TRADING CO."
2489,2013/02/05,中國大陸出口「甘草粉」檢出漂白劑含量不符規定,2013/01/10,佳廣企業行,"LONGHAI TONGJI FOODS CO.,LTD."
2490,2013/02/05,"美國出口「T&amp;L TRADING INC.黃金蟹」檢出重金屬含量不符規定",2013/01/11,新達國際貿易有限公司,"T&amp;L TRADING INC."
2491,2013/02/05,"越南出口「HOANG HA COMMERCIAL活蟳」檢出重金屬含量不符規定",2013/01/12,麥肯國際實業有限公司,"HOANG HA COMMERCIAL CO.,LTD"
2492,2013/02/05,斯里蘭卡出口「冷凍花蟹」檢出重金屬含量不符規定,2013/01/10,弘華國際企業有限公司,"LOUNG SING FUNG"
2493,2013/02/05,中國大陸出口「綠茶萃取粉」檢出殘留農藥含量不符規定,2013/01/09,台灣赫而司有限公司,長沙飛拓植物製品有限公司
2494,2013/02/05,"日本出口「FUKUOKA AGRICULTURAL PROUDUCTS TRADIG CO	奇異果」檢出殘留農藥含量不符規定",2013/01/15,得佑興業有限公司,"FUKUOKA AGRICULTURAL PROUDUCTS TRADIG CO"
2495,2013/02/05,"紐西蘭出口「RD8 LIMITED	鮮紅櫻桃」檢出殘留農藥含量不符規定",2013/01/15,信成行國際股份有限公司,"RD8 LIMITED"
2496,2013/02/05,"紐西蘭出口「LE FRESH INTERNATIONAL NZ LIMITED.	鮮紅櫻桃」檢出殘留農藥含量不符規定",2013/01/15,鳴和實業有限公司,"LE FRESH INTERNATIONAL NZ LIMITED."
2497,2013/02/05,"紐西蘭出口「THE FRESH FRUIT COMPANY OF NEW ZEALAND L鮮紅櫻桃」檢出殘留農藥含量不符規定",2013/01/17,勝程實業有限公司,"THE FRESH FRUIT COMPANY OF NEW ZEALAND L"
2498,2013/02/05,"越南出口「LIEN DAI PHAT IMP.EXP CO.,LTD	大白菜」檢出殘留農藥含量不符規定",2013/01/11,誠富食品有限公司,"LIEN DAI PHAT IMP.EXP CO.,LTD"
2499,2013/02/05,越南出口「黑胡椒」檢出殘留農藥含量不符規定,2013/01/07,小磨坊國際貿易股份有限公司,"UNITED SPICE COMPANY LIMITED"
2479,2013/01/29,"泰國出口「HALE'S BLUE BOY	紅糖水」檢出含非法定著色劑",2012/12/17,金勇食品行,"HALE'S TRADING CO.,LTD."
2480,2013/01/29,"越南出口「錦新發	花生糖」檢出黃麴毒素含量不符規定",2012/12/24,錦新發食品有限公司,錦新發食品公司
2481,2013/01/29,中國大陸出口「乾燥枸杞子」檢出殘留農藥含量不符規定,2012/12/26,港香蘭應用生技股份有限公司,"XIAMEN YANLAIFU PHARMACEUTICAL CO.,LTD."
2482,2013/01/29,中國大陸出口「乾燥枸杞子」檢出殘留農藥含量不符規定,2012/12/26,港香蘭應用生技股份有限公司,"XIAMEN YANLAIFU PHARMACEUTICAL CO.,LTD."
2483,2013/01/29,中國大陸出口「乾燥菊花」檢出殘留農藥含量不符規定,2012/12/26,港香蘭應用生技股份有限公司,"XIAMEN YANLAIFU PHARMACEUTICAL CO.,LTD."
2484,2013/01/29,中國大陸出口「菊花」檢出殘留農藥含量不符規定,2013/01/02,廷和貿易行,"TGLC THE GREAT LAND CO."
2485,2013/01/29,"日本出口「FUKUOKA AGRICULTURAL	奇異果」檢出殘留農藥含量不符規定",2013/01/07,得佑興業有限公司,"FUKUOKA AGRICULTURAL"
2486,2013/01/29,"澳大利亞出口「CHERRY ISLE TASMANIA PTY LTD	鮮紅櫻桃」檢出殘留農藥含量不符規定",2013/01/07,貿喜實業有限公司,"CHERRY ISLE TASMANIA PTY LTD"
2468,2013/01/23,中國大陸出口「山楂(山楂片)」檢出殘留農藥含量不符規定,2012/12/25,廣漢貿易有限公司,"HUNAN XINHUA FOOD CO.,LTD."
2469,2013/01/23,中國大陸出口「山楂」檢出殘留農藥含量不符規定,2012/12/22,杏原貿易股份有限公司,"CHEUNG WOO TRADING COMPANY."
2470,2013/01/23,中國大陸出口「紅棗乾」檢出殘留農藥含量不符規定,2012/12/25,菲斯特有限公司,"GUANGDONG ANIMAL BY-PRODUCTS IMP &amp; EXP (GROUP) CORP."
2471,2013/01/23,韓國出口「辣炒年糕醬」檢出防腐劑含量不符規定,2012/12/26,鴻滕貿易有限公司,永味實業
2472,2013/01/23,越南出口「鮮萵苣」檢出殘留農藥含量不符規定,2012/12/22,天乙峰企業有限公司,"MUONG HOA CO.,LTD"
2474,2013/01/23,中國大陸出口「糖漬橄欖」檢出漂白劑含量不符規定,2012/12/28,台灣祥穎科技有限公司,啟發食品有限公司
2475,2013/01/23,"美國出口「3W	冷凍豬臉頰肉」檢出動物用藥殘留不符規定",2012/12/26,可愛家速食股份有限公司,3W
2476,2013/01/23,"越南出口「VIET HUONG調味湯塊(金邊味)」檢出漂白劑含量不符規定",2012/12/25,瑞妮國際有限公司,"VIET HUONG CO."
2477,2013/01/23,"印尼出口「PT. BHAKTI PERSADA	伍仔魚」檢出重金屬含量不符規定",2012/12/28,倢鴻企業有限公司,"PT. BHAKTI PERSADA"
2478,2013/01/23,馬來西亞出口「野菜蕃茄牛角酥(Otherarticlesofheadingno.19.05)」檢出甜味劑含量不符規定,2013/01/02,虹達國際實業有限公司,"IVARS TRADING"
2454,2013/01/15,"中國大陸出口「CITYSUPER	CITY'SUPER辣椒粉	」檢出殘留農藥含量不符規定",2012/12/12,遠東都會股份有限公司,"QUEENSWOOD NATURAL FOODS LTD."
2455,2013/01/15,"中國大陸出口「CHINA	高粱(RED SORGHUM)	」檢出殘留農藥含量不符規定",2012/12/07,三木實業有限公司,"CHINA GLORY INT'L GROUP LTD."
2456,2013/01/15,"越南出口「ANH DAO	椰果	」檢出漂白劑含量不符規定",2012/12/17,慕南有限公司,"ANH DAO"
2457,2013/01/15,"巴西出口「FRIENDSHIP	切達乾酪片」檢出防腐劑含量不符規定",2012/12/21,見豐貿易有限公司,"UHRENHOLT A/S"
2458,2013/01/15,"中國大陸出口「乾洋菇 (未調製)」檢出殘留農藥含量不符規定",2012/12/21,達群企業股份有限公司,"ZHANGZHOU ACCU-FOODS CO., LTD."
2462,2013/01/15,泰國出口「鮮綠蘆筍」檢出殘留農藥含量不符規定,2012/12/23,探景國際股份有限公司,"THAI GREEN PLANT EXPORT LIMITED PARTNERSHIP"
2463,2013/01/15,"越南出口「HOANG HA INTL LOG	生鮮或冷藏海鱺」檢出動物用藥殘留不符規定",2012/12/24,定碁有限公司,"HOANG HA INTL LOG"
2464,2013/01/15,"泰國出口「ALPHA AIR CARGO CO., LTD.	鮮榴槤」檢出殘留農藥含量不符規定",2012/12/27,長龍農產股份有限公司,"ALPHA AIR CARGO CO., LTD."
2448,2013/01/08,"日本出口「GABAN	山椒」檢出殘留農藥含量不符規定",2012/12/07,利寶企業股份有限公司,(株)GABAN
2449,2013/01/08,"美國出口「SANTA BARBARA	淡味墨西哥酸辣醬」檢出漂白劑含量不符規定",2012/12/12,遠東都會股份有限公司,"SANTA BARBARA SALSA CO."
2450,2013/01/08,"越南出口「NIL	冷凍草蝦」檢出動物用藥殘留不符規定",2012/12/14,韻笙國際貿易有限公司,"HOANG NHAT MINH SERVICE TRADING CO.,LTD."
2451,2013/01/08,馬來西亞出口「黑胡椒粉」檢出殘留農藥含量不符規定,2012/12/10,源泓興業有限公司,"SYARIKAT KILANG REMPA JAPA SAKTI SDN.BHD."
2452,2013/01/08,"泰國出口「TALUNG INTERNATIONAL CO., LTD.	蘆筍」檢出殘留農藥含量不符規定",2012/12/17,利南企業有限公司,"TALUNG INTERNATIONAL CO., LTD."
2453,2013/01/08,"越南出口「PHU HUNG	蝦餅」檢出甜味劑含量不符規定",2012/12/11,慕南有限公司,"PHU HUNG"
2432,2013/01/02,"泰國出口「V FOODS	奶油夾心餅乾」檢出漂白劑含量不符規定",2012/12/04,康德國際貿易有限公司,"VARIETY FOODS INTERNATIONAL CO.,LTD"
2433,2013/01/02,"印度出口「MIDA'S	吉時達咖哩粉	」檢出漂白劑含量不符規定",2012/12/03,永友貿易有限公司,"MIDA &amp; COMPANY PRIVATE LTD."
2434,2013/01/02,"泰國出口「PAITIP	胡椒粒	」檢出殘留農藥含量不符規定",2012/12/03,泰坤國際貿易有限公司,"THANYA FARM CO.,LTD."
2435,2013/01/02,"日本出口「FUKUOKA AGRICULTURAL	草莓	」檢出殘留農藥含量不符規定",2013/01/11,尚農實業有限公司,"FUKUOKA AGRICULTURAL"
2438,2013/01/02,"緬甸出口「花茶	」檢出殘留農藥含量不符規定",2012/12/05,惠康國際食品股份有限公司,"EN LAI LIMITED PARTNERSHIP"
2439,2013/01/02,"中國大陸出口「佳成	金門縣金湖鎮山外里20鄰山外75之2號	」檢出其它衛生項目不符規定(橘黴素含量不符規定)",2012/12/11,張偉霖,武漢佳成生物製品有限公司
2440,2013/01/02,"加拿大出口「ORGANIKA	ORGANIKA兒童液態綜合營養食品」檢出防腐劑含量不符規定",2012/12/10,森宏科技股份有限公司,"ORGANIKA HEALTH PRODUCTS, INC."
2441,2013/01/02,"加拿大出口「ORGANIKA	ORGANIKA銀髮液態綜合營養食品」檢出防腐劑含量不符規定",2012/12/10,森宏科技股份有限公司,"ORGANIKA HEALTH PRODUCTS, INC."
2442,2013/01/02,"日本出口「TOMISHIMA	百合	」檢出重金屬含量不符規定",2012/12/11,合歡農產有限公司,"TOMISHIMA SHOJI CO.,LTD"
2447,2013/01/02,"泰國出口「GOLDEN STAR EXPRESS CO.,LTD.蘆筍」檢出殘留農藥含量不符規定",2012/12/10,利南企業有限公司,"GOLDEN STAR EXPRESS CO.,LTD."
2423,2012/12/25,美國出口「天然有機木瓜純汁」檢出防腐劑含量不符規定,2012/11/05,順達興業股份有限公司,"DYNAMIC HEALTH LABORATORIES"
